text,label
澳大利亚 是 第一个 听从 华盛顿 指挥 放弃 使用 华为 产品 的 美国 盟友 。 复旦大学 学者 吴心伯 接受 《 环球时报 》 采访 时 认为 ， 如果 当时 中国 采取 坚决 行动 回击 澳大利亚 的 上述 决定 ， 其他 国家 围绕 放弃 华为 产品 的 举措 可能 就 会 多 做 一些 斟酌 。 “ 其他 国家 看到 堪培拉 跟随 华盛顿 抵制 华为 没有 付出 什么 代价 ， 会 认为 自己 也 那样 做 是 合适 的 选择 。 ” 吴心伯说 。,0
许静 广州 十三行 杀人 2019 年 我 向 总理 说句话 广州 警方 辟谣 小伙 被 扔下 楼 这 世道 ， 有钱 就 能 一手遮天 吗 ？ 中国 的 言论 本 就 不 开放 ， 只能靠 吃瓜 群众 引发 舆论 才能 让 ZF 重视 ？ ？ ？ ？ 官逼民反 吗 ？ ！,1
红黄蓝 幼儿园 案一审 宣判 这样 的 结果 ， 也 好意思 给 受伤 孩子 们 和 民众 交代 ？ ！ 法律 怎么 了 ？ ！ 逗 我们 玩 呢 ？ ！,1
BBC 今晚 又 开始 拿 西部 的 教育 营 做文章 了 ， 他们 忽略 了 作为 中国 人 对于 那场 乌鲁木齐 大屠杀 的 感受 ， 在 那个 时候 之前 我 去过 几次 那个 城市 ， 感觉 当地 民族 没 被 压榨 到 什么 程度 ， 他们 拿 的 了 屠刀 ， 就 该 想到 更 可怕 的 后果 ， 目前 还 算 仁慈,1
美媒 ： 特朗普 或 在 今天 宣布 新一轮 对 中国 商品 加征 关税 方案 ！ 据 美国 《 华尔街日报 》 称 ， 美国 总统 特朗普 下达指示 ， 要 推进 对 中国 商品 加征 关税 的 计划 ， 可能 在 17 日 宣布 向 价值 2000 亿美元 的 中国 商品 加征 关税 ， 预计 税率 约 为 10% 。,1
"【 从 一天 只 挣 1 块钱 ， 到 一天 营业额 1 万元 ！ 多亏 了 当年 这张 准生证 "" ... 】 每个 人 ， 都 渴望 放飞 梦想 。 从 放下 农具 的 个体户 到 辞去 公职 的 下海 者 ， 从 自主 择业 的 新生代 到 回国 创业 的 海归派 ， 40 年间 ， 追梦 的 人们 ， 为 社会 创造 着 财富 。 从小到大 、 由弱 变强 ， 今天 ， 中国 的 民营企业 已达 2700 多万家 ， 成为 推动 经济社会 发展 的 重要 力量 。 长安 何处 在 ， 只 在 马蹄 下 。 奋进 的 人们 ， 依然 在 为 梦想 打拼 ！ 由 中共中央宣传部 、 中央 广播电视 总台 联合 制作 的 《 我们 一起 走过 — — 致敬 改革开放 40 周年 》 十八 集 大型 电视 纪录片 今晚 将 播出 第五集 《 血 ， 总是 热 的 》 、 第六集 《 爱 拼 才会赢 》 。 第六集 聚焦 非公经济 的 诞生 和 发展 。 通过 中国 第一批 个体户 、 中国 第一位 私营 企业主 、 刘永好 的 “ 新 希望 ” 、 李书福 的 造车 梦 等 故事 ， 讲述 从 允许 非公经济 主体 参与 社会 财富 创造 ， 到 给予 他们 平等 的 市场 机会 ， 从 确立 市场 地位 到 参与 改革 顶层 设计 ， 国家 一步步 以 政策 、 法规 、 制度 等 方式 ， 肯定 非公经济 主体 是 中国 社会主义 建设 大军 中 的 重要 力量 。 O 从 一天 只 挣 1 块钱 ， 到 一天 营业额 1 万元 ！ 多亏 了 当年 这张 "" 准生证 "" ... """,0
香港 特首 林 郑月 娥 表态 好样 的 ！ 所谓 的 救市 都 是 人为 干预 市场 ， 市场 的 东西 应该 交给 市场规律 去 处理 ， 中国 的 房地产 行业 走 到 今天 的 窘境 ， 老百姓 怨声载道 ， 就是 因为 政府 干预 过多 ， 所谓 的 楼市 调控 只是 变本加厉 的 促进 了 房地产 的 疯狂 ， 加剧 了 地方 政府 对 土地 财政 的 依赖 ， 加速 了 房地产 行业 一家独大 ！ 人口 留出 的 三四 线 楼市 拐点 已至 ， 刚性 需求 的 老百姓 为 囤房 炒房者 买单 。 。 。 不要 幻想 香港政府 去 救 楼市 】 （ 分享 自 不要 幻想 香港政府 去 救 楼市,0
南 大 女生 怼 校领导 恰 同学 少年 ， 意气风发 。 。 。 然而 ， 提出 置疑 的 反抗 的 被 打压 100 年前 不 也 是 这样 。 。 。 。 不 知道 天朝 的 民主 在 哪里 ？ 任重而道远,1
共和党 众议院 失守 ， 能 证明 特朗普 输 了 ？ O 共和党 众议院 失守 ， 能 证明 特朗普 输 了 ？,1
* 美国 总统 特朗普 贸易 事务 顾问 纳 瓦罗 严厉批评 了 现任 和 前任 华尔街 高管 敦促 美国 和 中国 解决 贸易 争端 的 努力 ， 称 他们 是 试图 向 美国 总统 特朗普 施压 的 “ 未注册 的 外国 特工 ” 。,0
不是 ， 我 刚刚 没 听错 吧 ？ 刚刚 的 大会 讲话 把 文革 定义 为 “ 错误 ” ， 把 接下来 的 改革开放 定义 为 “ 革命 ” ， 这是 咋啦 ？ ？,1
贸易战 也 不 打 了 。 。 还要 把 加 的 降下去 。 。 美国股市 一跌 ， 特朗普 就会认 怂 。 。 在 加上 中国 人 会做人 会 让利 给 它 台阶 下 。 。 让 了 什么 就 不 清楚 了 。 。,1
魔 道 祖师 动画 感觉 ！ 看 最后 一集 我 的 心情 就是 ， 起起伏伏 起起伏伏 前面 一边 觉着 超级 爽 一边 担心 被和谐 ， 温晁死 得 真得 好 痛 啊 hhh 我 其实 特别 怕 这种 被 捅穿 和 抹脖子 的 镜头 ， 因为 每次 我 都 有种 我 自己 被 捅 的 感觉 hhh 羡羡 真的 超级 在意 江家 王灵 娇用 左手 碰 了 虞 夫人 就 扯掉 她 的 左手 ， 还有 温逐流 的 手 拧成 麻花 了 都 ， 让 你 化丹 ！ 让 你 化丹 ！ ！ 然后 感觉 给 温逐流 那段 取出 金丹 一来 可以 报复 他化 了 江 家人 丹 ［ 哭 唧唧 ］ ， 二来 给 大家 埋个 伏笔 就是 魔道 里 的 金丹 可以 离体 ［ 用处 嘛 ］ 忘羡 吵架 的 时候 就 开始 难过 了 汪叽 那个 一 转身 真的 虐哭 我 ， 你 憋 转身 啊啊啊 啊啊啊 ！ ！ ！ ！ ！ 然后 镜头 说 重新 入住 莲花 坞 ， 心里 一松 觉着 该 好 起来 了 吧 ！ 结果 又 来 回忆 杀 师姐 真的 是 双杰 最后 的 支柱 了 ， 即使 自己 难过 也 要 安慰 弟弟 的 长姐 ， 当时 双杰 说 要 喝 的 时候 ， 声音 都 轻快 起来 了 好 tm 虐 啊啊啊 啊 阴 虎符 我 忘 了 小说 里 说 没 说 为什么 炼制 的 原因 了 ， 这里 是 为了 江家 退敌 炼 的 ， 这个 原因 和 最后 的 结局 对比 又 是 一把 刀 ！ ！ ！ 我要 虐 吐血 了 接着 转回 现实 ， 我 终于 以为 要 甜 了 吧 ！ ！ 一脸 痴汉笑 继续 看 ， 结果 又 夹杂着 握 不住 随便 的 双线 交织 ， 刷 得 一下 又 失意 体前 屈 了 orz 幸好 最后 魔鬼 制作组 终于 给 了 糖 ， 不然 我 真要 hold 不住 了,0
“ 在 白色恐怖 时代 ， 向日葵 、 红色 都 不能 出现 。 当 我们 这个 时代 ， 自由民主 气氛 早 已经 存在 社会 之中 ， 年轻人 是不是 开始 在 制造 另 一种 紧张 ， 因为 东西 太 多 ， 脚步 太快 ， 社会 有太多 东西 ， 是不是 有 另 一种 紧张 被 制造 出来 了 ？ 我 相信 是 有 的 ， 想象 的 愤怒 ， 集体 的 歇斯底里 ， 生命 什么 时候 会 因为 漏掉 一条 新闻 而 活不下去 吗 ？ 没有 ， 但 这样 反而 被 逼 得 走 不 下去 了 。 ”,0
在 支付宝 首页 为 实力派 演员 沈月 打 call ， 搜索 编号 563815780 ， 落后 有点 多 ， 希望 大家 支持 最好 的 沈月 ， 爱国 的 沈月 ， 她 值得 更 多 的 关注 ， 不要 让 她 再 受委屈 了 ， 好 演员 不 应该 也 不会 被 埋没 ， 一起 加油,0
英国 《 金融时报 》 ： 美国 官员 要求 中国 拿出 一份 详细 的 “ 让步 清单 ” ， 中国 要 在 11 月 30 日 G20 峰会 前 回应 ， 以便 为 两国 元首 会谈 铺平道路 。 美国 官员 失望 的 是 ， 北京 不愿 讨论 与其 经济 和 贸易 政策 有关 的 实质性 “ 结构性 问题 ” 。 北京 恼火 的 是 ， 特朗普 反复无常 ， 美国 内阁 无力 通过 谈判 达成 有 约束力 的 协议 。 期货 股市 股票 焦炭 期货 螺纹钢 期货 铁矿石 期货,1
美国 贸易 代表 莱希特 周二 表示 ， 与 加拿大 的 谈判 仍 处于 僵局 。 加拿大 总理 特鲁多 和 美国 总统 川普 日前 的 表态 ， 则 显示 双方 都 放弃 了 在 9 月 30 号 前 达成协议 。 周四 ， 《 华尔街日报 》 报导 ， 川普 政府 计划 本周 公布 一份 仅 包括 美国 和 墨西哥 的 新 北美自由贸易协定 （ Nafta ) ） 案 ， 进一步 向 加拿大 施加压力 。 美国 总统 川普 ： 〝 因为 ( 加拿大 的 ) 关税 太高 ， 他 （ 加拿大 总理 ） 看 上 不想 改变 。 我 就 告诉 他 ， 别想 和 我 会谈 了 。 乳制品 ， 300 ％ 关税 ， 300 ％ 。 你 如何 以 300 ％ 关税 去 销售 乳制品 ？ 答案 是 你 无法 销售 。 这是 一个 贸易壁垒 。 〞 白宫 认为 ， 新 协议 草案 将 是 一项 与 日本 、 欧洲 、 菲律宾 、 英国 等 经济体 进行 新 贸易谈判 的 更 广泛 战略 的 一部分 。 但据 知情 人士 说 ， 川普 政府 仍 愿意 与 加拿大 继续 谈判 ， 并 设法 维持 原 协议 的 基本 框架 。,0
天底下 有 这么 跟 人 讲道理 的 吗 ？ 与 人 吵架 ， 或是 换种 好听 的 说法 ， 与 人 讲道理 ， 难道 不 就是 为了 让 处处 占 理 、 寸土不让 ， 用 嘴巴 说 死 对方 吗 ？ 这 就 跟 打架 就要 一口气 打死 对方 一样 的 嘛 。 唉 … 真是 能 被 这种 想法 气死 … 明明 这种 才 是 杠精 ， 而 我 却 总是 被扣 杠精 的 帽子 ， 网上 的 这些 人活 的 和 文革时期 有 什么 区别 ？ 为了 让 自己 心性 通畅 ， 而 选择 自说自话 。 可怜 。,0
美国 建国 史 也 可以 说 是 先进 文明 征服 落后 文明 的 历史 、 人类 追求 民主自由 历史 、 对 权力 平衡 制约 尝试 的 历史 。 无 分 国界 ， 这些 探索者 本身 就 值得尊重 。,0
2019 年 我 向 总理 说句话 下午 就 看 了 十三行 的 新闻 ， 看着 他 从 热 搜 几秒 间 被 撤下去 。 我 是 一名 大学生 ， 对 我们 的 教育 一直 以来 就是 要 爱国 爱党 ， 我们 一直 以来 也 都 是 这样 去 做 的 。 但 刚刚 我 的 室友 说 了 一句 话 ， 从此以后 爱过 但 不 信党 。 我 看来 学生 是 一个 国家 的 未来 ， 如果 这样 一个 群体 对 执政党 失去 信任 ， 那 这个 国家 很 可悲 ， 希望 能 真相大白 ， 给 人民 一个 公道 2 北京,1
我 发现 也 就是 特朗普 能 对付 厉害 国 。 因为 对待 流氓 你 只能 比 他 更 流氓 。 而 明显 特朗普 深谙 其道,1
前日 央行 無厘頭 抽高 離岸 人民 幣 拆息 ， 而 在岸 離岸 出現 近期 少見 的 背離 ， 我 懷疑 離岸 開始 出現 空頭 ， 而 之前 一直 並沒明顯 做空 力量 ， 即使 在 政府 最 需要 貶值 的 時候 ， 節奏 都 是 要求 可控 的 。 特朗普 在 空軍一號 發表 ， 已 結束 聽證 的 2000 億隨時 可以 實施 ， 一切 視乎 發生 了 什麼 。 而 衹 要 他 願 意 ， 另外 的 2670 億 可以 短期 內行動 。 如果 2000 億 分批 全部 實施 的 話 ， 大幾率 破 7 ， 沒有 貶值 以外 更好 的 應 對 方法 了 。,1
孟晚 舟 听证会 辩方 大概 意思 说 ， 四月份 就 起诉 了 ， 但是 突然 抓 的 人 。 不 应该 引渡 ， 孟 应该 呆 在 加拿大 ， 她 在 这里 有家 ， 丈夫 在 这里 ， 孩子 在 这里 上学 。 个人 认为 是 在 暗示 孟 behave like a resident ， 理应 受到 加拿大 保护 。 我 猜 是 这个 意思 。,0
你们 真会 玩 啊 ， 几个 月 前 我 就 发现 评论 不能 显示 ， 只能 自己 看到 。 再 之前 我 发现 评论 会 被 过 1 个 月 才 放 出来 。 前天 我 找 客服 反应 我 看不到 自己 评论 ， 今天 就 干脆 不能 评论 。 评论 功能 是 灰色 的 。 是 谁 说 我 泱泱大国 是 民主 的 ？ 是 谁 说 我们 有 言论自由 ？ 我 TM 关注 个 娱乐 都 不让 玩 ？ UC 是 阿里 系 ？ 都 敢 上 腾讯 系 一言堂 了,0
该 说 的话 就 该 当时 说 至今 想 让 博弈论 老师 从头到尾 念 一遍 社会主义 核心 价值观 看看 有没有 “ 民主 ” 二字 自 以为 认识 的 很 深刻 其实 一 开口 就 暴露 了 自己 的 硬伤 可悲 又 可笑 他来 代课 的 时候 真的 笑 他 妈 死 不断 的 以 非洲 南美 社会转型 过渡时期 的 经济 混乱 来 印证 我们 不 需要 民主 也 真是 牛 的 一批 深渊 没有 凝视着 你 你 就是 深渊 的 一部分,0
妈妈 对待 女儿 的 态度 让 我 有点 难受 ， 总是 有 一点 不顺 就 从 语言 和 行为 上 表现 出 不耐烦 的 情绪 ， 女儿 已经 是 个 天使 宝宝 了 ， 我 觉得 特别 满足 ， 特别 幸运 ， 特别 感恩 ， 但是 母亲 对待 女儿 还 像 对待 我 一样 ， 好像 似乎 比 对 我 的 态度 缓和 一 丢 丢 ， 我 和 老公 尽可能 的 让 孩子 在 一个 民主 的 ， 有 话语权 的 ， 开心 的 家庭 氛围 中 成长 ， 因为 我 本身 讨厌 来自 于 其他 的 负面 情绪 ， 所以 我 也 希望 自己 的 女儿 能够 得到 更 多 的 微笑 ， 但是 我 和 母亲 的 沟通 非常 的 困难 ， 甚至于 我 不敢 对 她 的 任何 行为 提出 一点 质疑 或是 建议 ， 也 可能 是 我 表达 的 方式 过于 直白 和 难以 接受 ， 这样 的 亲子 互动 的 关系 我 感到 很 压抑 ， 但 也 无可奈何 ， 想 给 女儿 找 一个 保姆 ， 可 又 不是 特别 放心 ， 保姆 的 态度 也 不 一定 会 比 妈妈 好 多少 ， 如果 我们 国家 的 产假 可以 至少 延长 到 两年 半 就 好 了 ， 孩子 需要 母亲 的 陪伴 ， 需要 家庭 关系 的 融洽 ； 我会 继续 努力 的 。,0
此人 对 人民币 走势 过于 悲观 ， 没有 看到 美元 已 是 强弩之末 。 07 危机 是 第一个 在 中心 金融市场 爆发 的 危机 ， 起因 是 虚拟 与 实体 的 严重 不 对称 ， 危机 后 的 十年 中 这个 矛盾 不仅 没有 解决 ， 反而 更加 严重 ， 川普 搞 实体 振兴 本来 是 想 解决 这个 问题 ， 但 刚 搞 出点 成绩 就 被 美国 金融资本 的 反攻 终结 。 虚拟 资本 本性 不改 势力 还 在 ， 因此 即将 到来 的 新 危机 就是 上次 危机 没有 解决矛盾 的 延续 。 美国 对外 净 负债 超 6 万亿 ， 中国 即使 有 3 万亿 外债 ， 但 还有 3 万亿 外储 ， 总体 上 不会 还 不起 ， 所以 一旦 有 新 危机 ， 国际 资本 的 首选 流向 还是 中国 ， 就 会 捧起 人民币 汇率 ， 这个 事情 明年 就 该 有 分晓 。,0
专家 和 人权 组织 对 两人 面对 的 “ 危害 国家 安全 ” 指控 表示 担忧 。 出来 混 ， 总是 要 还 的 。 违反 中国 法律 ， 就 得 受到 法律 的 惩罚 。 中国 的 孟晚 舟 女士 被 加拿大 无理 拘押 ， 怎么 没 见 这些 专家 和 人权 组织 感到 担忧 ？,0
12 月 以来 召开 的 两次 国务院 常务会议 接连 聚焦 创业 创新 ， 在 为 中小 科技 企业 开拓 融资 渠道 、 实施 所得税 优惠 促进 创业投资 发展 方面 提出 了 多项 具体措施 。 数据 显示 ， 今年 前 10 个 月 ， 落实 支持 “ 双创 ” 税收 优惠政策 已 减税 6789 亿元 。 相关 人士 指出 ， 得益于 一系列 优惠政策 措施 的 支持 ， 中国 创新 环境 不断 改善 ， 创新 指数 更是 创 2005 年 以来 新高 。 未来 ， 随着 新 一批 政策措施 带来 的 “ 真 金白银 ” 支持 ， 创业 创新 将 迎来 更 多 “ 活水 ” ， 相关 企业 会 从中 得到 实惠 。,0
重庆 幼儿园 红黄蓝 虐童 拐卖 猥亵 疫苗 奶粉 ( 你们 啊 ， 就 喜欢 欺负 比 自己 弱小 的 ),1
舆论 管控 收紧 ， 禁止 规定 越来越 多 ， 新闻媒体 如 花瓶 似 喉舌 ， 政策 越来越 左 ， 贪腐 越来越 严重 ， 经济 越来越 烂 ， 官商 一体 形成 集团 ， 愚民政策 越来越 多 ， 恶性循环 才 刚刚开始 ！ 中国 之 于 世界 越 不 自由 越 对抗 ， 越 对抗 越 不 自由 。 70 后 你们 要 有 作为 恐怕 还 得 等 20 年 ， 世界 还 能 等 20 年 吗 ， 要 迈过 文革 那 一代 怎么 那么 难 ！,0
我 也 就 混口饭吃 ， 大佬 别 把 盘子 搞 小 了 大家 不买账 以后 我 没有 爱国 荧光棒,0
权贵 孟晚 舟 安家 加拿大 ， 四个 仔全 在 西方 读书 。 不光 孟 ， 海航 前 总裁 王健 妻儿 都 在 西雅图 生活 ， 他 也 死 在 法国 ， 他 的 遗体 没有 运回 祖国 ， 却 运到 了 美国 西雅图 ， 王健 也 是 超 亿万富翁 ， 中国 这 两天 又 抓 了 一个 自己 培养 的 船舶 重工 集团 七 一八 研究所 党委委员 、 所长 卜建杰 ， 他 在 加拿大 弄 了 个 国籍 ， 可惜 没有 来得及 跑 。,1
中国 如果 废除 死刑 ， 是 中国 从古至今 ， 法制史 上 的 一件 里程碑 事件 ， 不但 ， 世界 会 投来 赞美 的 目光 ， 也 必将 载入史册 ， 是 对 人 的 生存权 和 人权 的 最高 至敬 ！ 从 人性 的 角度 出发 ， 让 爱 淹没 仇恨 ， 中国 也 应当 废除 死刑 ！ 必竟 ， 一个 鲜活 的 生命 消失 ， 也 是 一件 极度 残忍 的 事 ， 虽然 ， 这个 犯人 ， 也许 做 了 更 残忍 的 事 ， 他 做 错 了 ， 我们 按照 法律 把 他杀 了 ， 就 做 对 了 吗 ？ 从 人性 和 原始 之爱 的 角度 论证 ， 废除 死刑 是 很 有 必要 的 。 让 那些 本 应该 执行 死刑 的 人 ， 终身 劳动 ， 服务 社会 ， 创造 生命 新生 的 价值 ， 有 悔过自新 的 人性 情怀 。 他们 做人 的 权利 和 尊严 ， 也 必须 尊重 。 体现 了 社会 的 和谐 ， 文明 和 进步 ！ 使 法制 实践 接轨 与 国际轨道 ， 和谐 了 这个 世界 ！,0
自然 醒 ～ 依然 觉得 很累 很 累 。 。 。 还有 工作 没 做 完 ， 接下来 还有 降本增效 组稿 、 年底 总结 、 述职 报告 、 民主 生活 会 发言 材料 、 组织生活 会 发言 材料 。 。 。 。 各种 会议记录 可怕 的 年底 。 。 可怕 的 2019 ， 除了 无奈 还是 无奈 。,1
中午 好 ！ ， 扯淡 。 美国 是 民主 选择 ， 多党制 。 自国 的 事 ， 还赖 邻国 人 ， 笑话 。 正如 ， 夫妻 好 与 不好 ， 是 自身 问题 。 O 特朗普 指责 中国 干涉 美 选举 ， 王毅 上场 !,0
安徽 一 校长 要求 学生 抵制 洋节 ： 圣诞节 是 中国 人 的 耻辱 【 影音 谷 】 评论 ： 那些 还 不 明白 中国 人 为何 不要 过 圣诞节 的 蠢货 们 ， 该 再 看看 这篇 可以 炸开 脑洞 之文 了 。 O 安徽 一 校长 要求 学生 抵制 洋节 ： 圣诞节 是 中国 人 的 耻辱,1
还 说 从此 国内 再 无 好感 偶像 ， 这 帽子 扣 的 ， 干脆 说 对 中国 人 无 好感 吧 ， 自我感觉 那么 好 ， 爱豆 谦虚 大度 的 优点 一样 没 学到 ， 不是 我 说 什么 这事换 弟弟 家 ， 肯定 好 说话 ， 哪家 没 几个 ky 脑残粉 ， 又 不是故意 针对 他 ， 知道 错 了 改正 不 就行了 吗 多 大 的 事 还 车轱辘 个 没完 。 弟弟 家 也 真是 怂 ， 道歉 就 道歉 你 哭 什么 。,1
国外 把 苦哈哈 的 工薪阶层 定义 为 中产 ， 中国 中产 的 定义 则 是 ， 一般 要 大城市 住房 一套 ， 有 几百万 存款 ， 每年 世界各地 旅游 至少 一次 ， 家庭 年收入 税后 百万 ， 这个 是 基本 门槛 ， 不能 再少 了 。 否则 孩子 一 放暑假 ， 就 焦虑 的 不行 不行 的 ， 连 个 夏令营 都 上不起 。 年入 百万 在 世界 范围 内 都 算是 富人 ， 在 中国 也 就 混个 中产 。 中国 确实 发达 了 ， 看看 中产阶层 的 标准 就 知道 了 。,0
"我 的 第 1966 条微博 ， 我 想 说 说 文革 "" : 文革 开始 时 ， 我 奶奶 被 勒令 24 小时 内 离开 县城 回乡 下扫 马路 ， 因为 她 是 地主婆 。 我 大伯 入狱 八年 ， 期间 自杀未遂 ， 因为 他 是 地主 的 儿子 。 我 舅舅 被 村干部 毒打 后 被 发现 死 于 一口 井中 ， 死因 至今 是 迷 。 历史 不会 被 遮蔽 ， 了解 文革 ， 了解 中国 ， 让 我们 从 了解 自己 的 家庭 开始 """,1
"巴勒斯坦 因美 将 大使馆 迁至 耶路撒冷 向 联合国 国际法院 提起 诉讼 - 俄罗斯 卫星 通讯社 O 巴勒斯坦 因美 将 大使馆 迁至 耶路撒冷 向 联合国 国际法院 提起 诉讼 消息 中 写道 ， 巴勒斯坦 方面 认为 ， 特朗普 的 行为 违反 了 《 维也纳 外交关系 公约 》 。 国际法院 称 ： 巴勒斯坦 指出 ， 《 维也纳 外交关系 公约 》 规定 ， 一个 国家 的 外交使团 应 位于 接待 外交官 国家 的 领土 上 。 巴方 认为 ， 由于 耶路撒冷 的 特殊 地位 ， 美国 搬迁 大使馆 的 行为 违反 了 该 公约 。 "" 据悉 ， 巴勒斯坦 呼吁 法院 要求 美国政府 关闭 在 耶路撒冷 的 大使馆 ， 并且 今后 不再 做出 类似 行为 。 """,0
算不上 总结 ， 有 几个 点 我 就 想 说 一下 ： 一 、 国籍 问题 无需 讨论 ， 驻 加拿大 使馆 已 明确 表示 是 中国 公民 。 二 、 措辞 之 严厉 ， 近年 少见 。 “ 严重 侵犯 人权 ” 、 “ 坚决 反对 ” 、 “ 强烈抗议 ” 。 三 、 “ 加拿大 警方 应 美方 要求 逮捕 一个 没有 违反 任何 美 、 加 法律 的 中国 公民 ” 问题 ， 一个 是 属地 问题 ， 一个 是 主谋 问题 ， 已同 美 、 加 两方 严正 交涉 ， 【 要求 】 双方 澄清 。 四 、 驻 加拿大 使馆 的 态度 ： 采取 【 一切 行动 】 【 坚决 维护 】 中国 公民 【 合法 】 权益 。 这一 态度 ， 就是 国家 的 态度 。 三个 重点 词 ， 既 坚定 ， 又 理性 。 五 、 驻 加拿大 使馆 领事 官员 已 向 当事人 提供 领事 协助 。 六 、 美 加 两方 的 回应 可以 等一等 。 七 、 一些 相关 的 新闻 ， 不必 过度 猜测 和 联想 。 八 、 不必 妄自菲薄 ， 亦 无需 拿战 狼 、 厉害 国 讽刺 ， 兵来将挡 水来土掩 ， 没什么 大不了 的 。 九 、 自己 的 公民 和 公司 不 保护 ， 难道 保护 美国公司 ？ 怕 什么 怕 。 干 就是 了 。,1
『 为什么 要 有 文化大革命 ？ 这么 年轻 就 把 本质 说 清楚 ， 牛 逼 ！ 』 O 为什么 要 有 文化大革命 ？ 这么 年轻 就 把 本质 说 清楚 ， 牛 逼 ！,1
$ 上证指数 sh000001 $ 特朗普 昨晚 邀功 ， 说 中国 市场 是 他 给 搞 崩 的 ， 打脸 了 吧 ， 明明 我们 自己 搞 崩 的 。,0
我妈 他们 50 后 这 一代人 是 真的 苦 。 三年 自然灾害 、 文革 都 经历 过 了 。 舍不得 钱 。 什么 都 嫌贵 。 什么 都 舍不得 扔 。 爱 攀比 。 别人 家 的 孩子 永远 比 自己 孩子 好 。 仇恨 日本 。 始终 相信 结婚 生子 = 圆满 、 单身 = 残缺 。 我 觉得 ， 一生 想不通 ， 是 他们 最大 的 苦 。,1
外交 、 经济 搞 成 这个 P 样 … … 哎 ！ 脸皮 真厚 ， 还 好意思 到处 访问 发表 毫无 文采 的 讲话 ， 天天 在 媒体 上 现身 ！ 特朗普 ， 你 要点 脸好 吗 ？,1
中国 的 制造业 是 靠 举国之力 托 着 的 ， 可以 说 每 一个 中国 人 都 在 为 保住 制造业 在 奉献 ， 每 一个 交税 的 人 ， 每 一个 买房 的 人 ， 都 做 了 贡献 。 川普 要 苹果 回 美国 生产 也 可以 ， 美国 也 像 中国 这样 用 举国之力 扶持 ， 那 川普 先 把 税加 起来 ， 弄 来 的 钱 补贴 给 苹果 产业链 ， 川普 能 做到 吗 ？ 。,0
讲 几个 问题 ： 1 . 伊朗 正在 造 核武器 ， 世界 上 的 国家 ， 至少 签了 防止 核武器 扩散 协议 的 国家 都 有 责任 防止 核武器 进一步 扩散 。 而且 ， 伊朗 是 个 穆斯林 国家 … … 2 . 孟晚 舟 女士 的 国籍 问题 为什么 有人 这么 关心 ？ 因为 华为 的 营销 一直 绑 在 国家 利益 上 ， 一个 私营企业 一直 采用 这样 的 方式 营销 ， 这个 企业 创始人 女儿 的 国籍 自然 会 被 关注 ， 不能 说 你 需要 “ 国家 ” 的 时候 就 绑定 国家 营销 ， 你 不 需要 的 时候 就 一脚 踹 开 吧 ？ 3 . 美国 是不是 在 抑制 中国 科技 的 发展 ？ 有 这个 可能性 ， 但 我们 也 要 注意 到 的 是 中国 并 没有 掌握 “ 核心 科技 ” ， 这些 “ 科技 ” 依然 受制于 美国 。 如果 美国 想 抑制 中国 科技 的 发展 很 简单 ， 禁止 高科技产品 销售 给 中国 ， 当然 它 没 这么 干 可能 还 没 找到 合适 的 理由 ， 也 可能 是 中国 市场 太 大 。,0
g20 G20 阿根廷 峰会 美国 的 军舰 又 往 台湾 开 很 明显 是 要 给 我们 国家 压力 特朗普 一直 要 我们 做出 改变 自己 却 不变 变 自己 那 恶心 的 嘴脸 中国 不是 被 吓 大 的 原则性 问题 绝不 让步 ！ OG20 雪上加霜 ， 应 做好 最差 准备 ！,0
